severity,lat,long,weather,light,main cause,collosion type,occurred_from,
1,14.58374959,121.0554636,4,2,1,8,6,
1,14.6145572,121.0710443,4,2,1,7,5,
1,14.63744473,121.0264313,1,2,1,8,4,
1,14.63744473,121.0264313,1,2,1,8,4,
1,14.62648771,121.0823286,1,2,1,8,4,
1,14.62648771,121.0823286,1,2,1,8,4,
1,14.58406059,121.0551741,1,2,1,10,4,
1,14.64266612,121.0353255,1,2,1,8,4,
3,14.63078027,121.0722005,1,2,1,10,3,
3,14.6233914,121.049013,1,2,1,10,3,
1,14.6313268,121.0741237,1,2,1,8,3,
1,14.59050892,121.0797536,1,2,1,8,3,
1,14.6151732,121.0705637,1,2,1,10,3,
1,14.6145572,121.0710443,1,2,1,8,3,
3,14.57871315,120.9785051,1,2,1,10,3,
1,14.5370725,120.9924556,1,2,1,8,3,
1,14.58726945,121.0564238,1,2,1,8,3,
1,14.53120429,120.9933222,1,2,1,8,3,
1,14.53120429,120.9933222,1,2,1,8,3,
1,14.5852759,120.9794176,1,2,1,10,2,
1,14.5852759,120.9794176,1,2,1,10,2,
1,14.5542306,121.0341413,1,2,1,8,2,
1,14.5542306,121.0341413,1,2,1,8,2,
1,14.5543425,121.0341913,1,2,1,8,2,
1,14.5775505,121.0734771,1,2,1,10,2,
3,14.55232271,120.9895402,1,2,1,10,2,
1,14.6537825,121.0522521,1,2,1,8,1,
3,14.5169574,120.9971226,1,2,1,10,0,
3,14.5169574,120.9971226,1,2,1,10,0,
1,14.5835791,121.0552582,1,2,1,8,0,
1,14.5916804,121.0601324,1,2,1,8,0,
1,14.61359915,121.0536718,1,2,1,10,0,
1,14.5397971,121.015773,1,2,1,8,0,
1,14.6078915,121.0564467,1,2,1,8,23,
1,14.5408019,121.0169921,1,2,1,8,23,
1,14.5408019,121.0169921,1,2,1,8,23,
1,14.66537721,121.0701406,1,2,1,10,23,
1,14.6678401,121.0339574,1,2,1,8,22,
3,14.54740553,121.0261631,1,2,1,10,22,
1,14.60719351,121.0785627,1,2,1,10,22,
1,14.6138582,121.0537042,1,2,1,8,22,
1,14.6487567,121.0486655,1,2,1,8,22,
1,14.6487567,121.0486655,1,2,1,8,22,
1,14.5500225,121.0289955,2,4,1,10,11,
1,14.59272045,120.969429,2,4,1,10,11,
1,14.63702951,121.0260344,1,2,1,10,9,
1,14.65729159,120.9902,1,2,1,10,7,
1,14.61639182,121.0524273,1,2,1,10,7,
1,14.5754429,121.0494232,1,2,1,10,7,
1,14.57673046,121.0504532,4,2,1,10,6,
1,14.57338695,120.9940624,4,2,1,5,6,
1,14.57502756,121.0492516,4,2,1,10,6,
1,14.61453869,121.0706019,4,2,1,8,23,
1,14.54938903,121.0282016,4,2,1,10,23,
1,14.57687274,121.0503567,4,2,1,10,23,
1,14.60928029,121.0558712,4,2,1,8,23,
3,14.56848581,120.9832478,4,2,1,10,22,
1,14.54996019,121.0287917,4,2,1,8,22,
1,14.65414652,121.0475671,4,2,1,8,22,
1,14.65414652,121.0475671,4,2,1,8,22,
1,14.62563127,121.0481572,4,2,1,8,22,
3,14.64868147,121.04496,4,2,1,10,22,
1,14.6424498,121.0386466,4,2,1,8,22,
1,14.6533918,121.0468267,4,2,1,10,22,
1,14.59331746,121.0583872,4,2,1,8,22,
1,14.58084228,121.0535431,5,4,1,10,12,
1,14.58084228,121.0535431,5,4,1,10,12,
1,14.58084228,121.0535431,5,4,1,10,12,
1,14.699263,121.0871029,5,4,1,10,11,
1,14.61132553,121.0544872,5,4,1,10,11,
3,14.5494825,121.0573196,4,2,1,4,9,
1,14.58113301,121.053586,4,2,1,10,8,
1,14.6716566,121.0790992,4,2,1,10,8,
1,14.60110954,121.0792065,4,2,1,1,7,
1,14.68672639,121.0872746,4,2,1,8,7,
1,14.57390613,121.0480928,4,2,1,8,6,
2,14.55592096,121.0362053,5,4,1,10,18,
1,14.62605689,121.0826612,5,4,1,10,17,
1,14.55924397,121.039896,5,4,1,10,13,
1,14.65459285,121.0350037,5,4,1,10,12,
1,14.59047777,121.061182,5,4,1,10,12,
1,14.54985635,121.0290813,5,4,1,10,11,
1,14.60086037,121.079464,1,2,1,10,9,
1,14.60814866,121.0171509,1,2,1,10,8,
1,14.68780573,121.0310125,1,2,1,10,8,
1,14.64574907,121.0401535,1,2,1,5,6,
1,14.64271803,121.0387802,4,2,1,10,6,
1,14.63167303,121.0743999,4,2,1,10,6,
1,14.58954753,121.0573842,4,2,1,8,5,
1,14.65508492,121.0470523,4,2,1,8,5,
1,14.65508492,121.0470523,4,2,1,8,5,
1,14.6566221,121.0260719,4,2,1,10,4,
3,14.6690328,121.0759986,4,2,1,10,4,
3,14.6690328,121.0759986,4,2,1,10,4,
1,14.63177684,121.0176176,1,2,1,10,3,
1,14.5897502,121.08002,1,2,1,8,3,
1,14.5897502,121.08002,1,2,1,8,3,
1,14.65445272,121.0486668,1,2,1,8,2,
1,14.573676,121.048106,1,2,1,10,2,
1,14.573676,121.048106,1,2,1,10,2,
1,14.5386613,121.010837,1,2,1,8,2,
1,14.60116567,121.059251,1,2,1,8,2,
1,14.60116567,121.059251,1,2,1,8,2,
1,14.61639912,121.0524542,1,2,1,8,2,
1,14.61639912,121.0524542,1,2,1,8,2,
1,14.5167368,121.0009924,1,2,1,10,1,
1,14.5167368,121.0009924,1,2,1,10,1,
1,14.62249613,121.0859871,1,2,1,10,1,
1,14.61370507,121.0536934,1,2,1,10,1,
1,14.61370507,121.0536934,1,2,1,10,1,
1,14.5974495,121.0012522,1,2,1,10,1,
1,14.5963549,121.0594819,1,2,1,8,1,
1,14.6215099,121.0501957,1,2,1,8,1,
1,14.6215099,121.0501957,1,2,1,8,1,
1,14.5931803,121.0586597,1,2,1,8,0,
1,14.5931803,121.0586597,1,2,1,8,0,
1,14.6349629,121.0436627,4,2,1,8,0,
1,14.6349629,121.0436627,4,2,1,8,0,
1,14.58671915,121.0637355,4,2,1,10,0,
1,14.64319244,121.0382653,4,2,1,10,0,
1,14.62259994,121.0859227,4,2,1,8,23,
1,14.62840302,121.0250902,4,2,1,8,23,
1,14.6424366,121.0386254,4,2,1,8,23,
1,14.58272165,121.0768193,4,2,1,10,23,
3,14.64321628,121.0361516,4,2,1,10,23,
1,14.65412576,121.0475779,4,2,1,8,23,
1,14.61644892,121.0523736,4,2,1,8,23,
1,14.5739269,121.0484308,4,2,1,10,23,
1,14.62181517,121.049874,4,2,1,8,23,
1,14.62181517,121.049874,4,2,1,8,23,
1,14.63465233,121.0743785,4,2,1,10,22,
1,14.62356751,121.0491068,4,2,1,8,22,
1,14.62356751,121.0491068,4,2,1,8,22,
1,14.61439854,121.0708809,2,4,1,10,12,
1,14.57711465,121.0509574,2,4,1,10,11,
1,14.65874474,121.0610104,5,4,1,10,11,
1,14.57236935,121.0473633,5,4,1,10,11,
1,14.58486058,121.0557103,4,2,1,10,9,
1,14.60086037,121.0792923,4,2,1,10,9,
1,14.58408185,121.0555172,4,2,1,10,9,
1,14.6873906,121.0308838,1,2,1,10,7,
1,14.55492405,121.0345745,1,2,1,10,7,
1,14.58040618,121.0532212,1,2,1,10,7,
1,14.58499556,121.0555172,4,2,1,10,6,
1,14.6044183,121.0432516,1,2,1,10,4,
1,14.6044183,121.0432516,1,2,1,10,4,
1,14.6044183,121.0432516,1,2,1,10,4,
1,14.5963549,121.0594819,1,2,1,8,4,
1,14.58370805,121.0551846,1,2,1,8,4,
1,14.58096688,121.0538006,1,2,1,8,3,
1,14.58539012,121.0487151,1,2,1,8,3,
1,14.61173042,121.0755801,1,2,1,8,2,
1,14.61173042,121.0755801,1,2,1,8,2,
1,14.61571701,121.0527277,1,2,1,8,2,
1,14.58223364,121.0541546,1,2,1,10,2,
1,14.58969906,121.0799789,1,2,1,8,2,
1,14.5169083,121.0011123,1,2,1,8,2,
3,14.57607111,120.9961277,1,2,1,6,2,
1,14.573676,121.048106,1,2,1,10,2,
1,14.71484974,121.0573733,1,2,1,10,1,
1,14.66931093,121.0759664,1,2,1,8,1,
1,14.62838226,121.0131973,1,2,1,10,1,
1,14.60550123,121.079185,1,2,1,10,0,
1,14.6078848,121.0564313,1,2,1,8,0,
1,14.63403986,121.0425889,1,2,1,8,0,
1,14.63186199,121.074164,4,2,1,8,0,
1,14.60729944,121.0786701,4,2,1,8,0,
1,14.6078848,121.0564313,1,2,1,8,0,
1,14.59967061,121.0597875,1,2,1,8,0,
1,14.60089151,121.079421,1,2,1,10,23,
1,14.51636297,121.0023504,1,2,1,8,22,
1,14.53872361,121.0101128,2,4,1,10,12,
1,14.66497242,121.0701084,2,4,1,10,12,
1,14.56397916,120.9850502,2,4,1,10,12,
1,14.53797587,121.0050917,2,4,1,10,12,
1,14.58479828,121.0557747,2,4,1,10,11,
1,14.54969019,121.028738,2,4,1,10,11,
1,14.58692681,121.0565364,2,4,1,10,11,
1,14.58869191,121.0570192,2,4,1,10,11,
1,14.58856732,121.0708809,2,4,1,10,11,
1,14.57212014,121.0471916,2,4,1,10,10,
3,14.5938381,121.0585828,1,2,1,10,6,
1,14.5604203,121.0412317,7,2,1,8,6,
1,14.54982519,121.0284591,7,2,1,8,6,
1,14.6014314,121.0793889,1,2,1,8,5,
1,14.6678401,121.0339574,1,2,1,8,4,
1,14.6009426,121.0593533,1,2,1,8,4,
1,14.64950669,121.0463977,1,2,1,8,4,
1,14.6014485,121.0794019,1,2,1,8,4,
1,14.6014485,121.0794019,1,2,1,8,4,
1,14.65343031,121.0742712,1,2,1,8,4,
1,14.58348482,121.0550344,1,2,1,8,4,
1,14.67745644,121.032,1,2,1,8,4,
1,14.62082473,121.1019087,1,2,1,8,3,
1,14.58112263,121.0536504,1,2,1,8,2,
1,14.6216935,121.0500104,1,2,1,8,2,
1,14.63794819,121.0272038,1,2,1,10,2,
1,14.61562358,121.0747647,1,2,1,10,2,
1,14.6315883,121.0740375,1,2,1,10,2,
1,14.62578909,121.0482485,1,2,1,8,2,
1,14.63775226,120.9935053,1,2,1,8,1,
1,14.58933565,121.062963,1,2,1,8,0,
1,14.58193253,121.0540044,1,2,1,10,0,
1,14.65574501,121.0297143,1,2,1,8,0,
1,14.61648006,121.0523576,1,2,1,10,0,
1,14.5652979,121.070103,1,2,1,10,0,
1,14.61358876,121.0536611,1,2,1,8,23,
1,14.61358876,121.0536611,1,2,1,8,23,
1,14.59969754,121.059798,1,2,1,8,23,
1,14.60186745,121.0468161,1,2,1,8,23,
1,14.60186745,121.0468161,1,2,1,8,23,
1,14.5775505,121.0734771,1,2,1,8,22,
1,14.61886263,121.0937762,1,2,1,10,22,
1,14.6542607,121.0351753,5,4,1,10,12,
1,14.63171455,121.0175049,5,4,1,10,12,
1,14.65650273,121.0573196,5,4,1,10,11,
1,14.58835966,121.0567188,5,3,1,10,10,
1,14.57261856,121.0476208,4,2,1,10,9,
1,14.68357137,121.0317421,4,2,1,10,9,
1,14.58109148,121.0534573,4,2,1,10,9,
1,14.65284904,121.0512257,4,2,1,10,7,
1,14.5607393,121.0417843,4,2,1,10,6,
1,14.65641969,121.0574055,4,2,1,4,6,
1,14.60195473,121.0468485,4,2,1,8,6,
1,14.57387498,121.048404,4,2,1,8,5,
1,14.65466973,121.0741534,4,2,1,8,5,
1,14.62741374,121.0473205,4,2,1,8,4,
1,14.62255841,121.0858905,1,2,1,10,4,
1,14.58129395,121.0537308,1,2,1,8,3,
1,14.58129395,121.0537308,1,2,1,8,3,
1,14.63228031,121.0740566,1,2,1,8,3,
1,14.62822346,121.0131813,1,2,1,10,3,
1,14.58987767,121.0800166,1,2,1,8,3,
3,14.62344082,121.0080636,1,2,1,10,2,
3,14.62344082,121.0080636,1,2,1,10,2,
1,14.61146049,121.0572338,1,2,1,8,2,
1,14.6078915,121.0564467,1,2,1,8,2,
1,14.6078915,121.0564467,1,2,1,8,2,
1,14.6315883,121.0740375,1,2,1,8,2,
1,14.56429375,120.9850075,4,2,1,8,1,
1,14.65562045,121.0291779,4,2,1,8,1,
1,14.65562045,121.0291779,4,2,1,8,1,
1,14.5867684,121.0631132,4,2,1,8,1,
1,14.62059844,121.101941,4,2,1,8,0,
1,14.65444234,121.0486078,4,2,1,8,0,
1,14.619662,121.0508502,4,2,1,8,0,
1,14.619662,121.0508502,4,2,1,8,0,
1,14.6125054,121.0542146,4,2,1,8,0,
1,14.65446829,121.0486615,4,2,1,8,23,
1,14.6503103,121.0469964,4,2,1,8,23,
1,14.573676,121.048106,4,2,1,8,23,
1,14.5867684,121.0631132,4,2,1,8,23,
1,14.61622571,121.0756552,1,2,1,8,22,
1,14.62182134,121.0498846,1,2,1,8,22,
1,14.6078915,121.0564467,1,2,1,8,22,
1,14.60176363,121.0469127,1,2,1,10,22,
1,14.65749918,121.0198975,2,4,1,10,11,
1,14.6190495,121.0930252,2,4,1,10,11,
1,14.5592855,121.040411,2,4,1,10,10,
1,14.61431548,121.0693359,2,4,1,10,10,
1,14.54071757,121.0174942,1,2,1,10,8,
1,14.61439854,121.0699368,1,2,1,10,8,
1,14.58615847,121.0019588,1,2,1,10,8,
1,14.58914876,121.0798931,1,2,1,10,7,
1,14.65303587,121.0421491,2,3,1,8,10,
1,14.67953671,121.0828987,2,3,1,10,10,
1,14.53876515,121.0123014,1,2,1,10,9,
1,14.55500713,121.0345745,1,2,1,10,9,
1,14.6259427,121.0478783,1,2,1,10,8,
1,14.58175601,121.0541868,1,2,1,10,8,
1,14.58989633,121.079936,1,2,1,10,6,
1,14.58436219,121.0556459,1,2,1,10,6,
1,14.65102217,121.0324287,5,4,1,10,13,
1,14.58981327,121.0607529,5,4,1,10,12,
1,14.58383265,121.055088,5,4,1,10,12,
1,14.56273307,121.0434151,5,4,1,10,11,
1,14.58512016,121.0559893,5,4,1,10,11,
1,14.67177077,121.079067,6,4,1,10,11,
1,14.66775406,121.0339308,6,4,1,10,11,
1,14.60750497,121.0565042,6,4,1,10,11,
3,14.59242974,121.0583496,5,4,1,6,10,
1,14.63291873,121.0739708,5,3,1,10,10,
1,14.58059308,121.0535431,6,2,1,10,7,
1,14.7049499,121.0818887,6,2,1,10,7,
1,14.63265402,121.0425353,6,2,1,10,7,
1,14.64803271,121.0744858,6,2,1,10,7,
1,14.58856732,121.0569334,6,2,1,10,6,
1,14.58067615,121.0530818,6,2,1,10,6,
1,14.54071757,121.0174942,6,2,1,10,6,
1,14.58119531,121.0537577,4,2,1,8,23,
1,14.61584581,121.0746576,4,2,1,8,23,
3,14.537402,121.0005744,4,2,1,4,23,
1,14.58983922,121.0797912,4,2,1,8,23,
1,14.58271646,121.0768032,4,2,1,10,23,
1,14.6125054,121.0542146,4,2,1,10,23,
1,14.61558205,121.0746574,5,1,1,10,22,
1,14.62166562,121.0503244,2,4,1,10,12,
1,14.5578317,121.0386944,2,4,1,10,12,
1,14.58451275,121.055705,2,4,1,10,11,
1,14.53706196,121.0002422,1,2,1,10,8,
1,14.63690494,121.0259914,1,2,1,10,8,
1,14.60517938,121.0184383,1,2,1,10,8,
1,14.64985961,121.0465908,1,2,1,10,8,
1,14.5678097,121.0458413,1,2,1,8,6,
1,14.6678646,121.068949,1,2,1,1,6,
1,14.6424498,121.0386466,1,2,1,8,5,
1,14.60179478,121.0468483,1,2,1,8,4,
1,14.5639492,121.0446561,1,2,1,10,4,
1,14.5678097,121.0458413,1,2,1,8,4,
1,14.6125054,121.0542146,1,2,1,10,4,
1,14.58374959,121.0551953,1,2,1,8,4,
1,14.5815722,121.0539745,1,2,1,8,3,
1,14.65349259,121.0743034,1,2,1,8,3,
1,14.5837392,121.0551846,1,2,1,8,3,
1,14.57095716,121.0465801,1,2,1,8,2,
3,14.61456984,121.0705376,1,2,1,8,2,
1,14.6498027,121.0391473,1,2,1,10,2,
1,14.53111107,120.993306,1,2,1,8,2,
1,14.65441639,121.0486186,1,2,1,8,2,
3,14.5830399,120.9755414,1,2,1,10,2,
1,14.54002176,121.0157454,1,2,1,8,1,
1,14.5678097,121.0458413,1,2,1,8,1,
1,14.6396036,121.0304432,1,2,1,8,1,
1,14.6078848,121.0564313,1,2,1,8,1,
1,14.53739429,121.0007626,1,2,1,8,0,
1,14.55765516,121.0383564,1,2,1,8,0,
1,14.62741682,121.0473526,1,2,1,8,0,
1,14.57974684,120.9774113,1,2,1,10,23,
1,14.57884349,120.9779692,1,2,1,8,23,
1,14.57851641,120.9781086,1,2,1,10,23,
1,14.5811434,121.0536718,1,2,1,8,23,
1,14.5543425,121.0341913,1,2,1,10,23,
1,14.57666816,121.0504425,1,2,1,8,23,
1,14.62670571,121.047653,1,2,1,8,23,
3,14.6125054,121.0542146,1,2,1,10,23,
1,14.58935642,121.0573089,1,2,1,8,23,
1,14.6125054,121.0542146,1,2,1,8,23,
1,14.58054117,121.0529637,1,2,1,8,23,
1,14.63615753,121.074518,1,2,1,8,22,
1,14.6359556,121.0400385,1,2,1,8,22,
1,14.61358876,121.0536933,4,2,1,8,5,
1,14.59552897,121.0551417,4,2,1,8,5,
1,14.6216935,121.0500104,4,2,1,8,5,
1,14.6078848,121.0564313,4,2,1,8,5,
1,14.57854756,120.9781194,4,2,1,8,4,
1,14.61359915,121.0536611,4,2,1,8,4,
1,14.5543425,121.0341913,4,2,1,10,4,
1,14.65583843,121.0296822,4,2,1,8,4,
1,14.65257916,121.032182,4,2,1,8,4,
1,14.59368605,121.0580492,4,2,1,8,4,
1,14.65583843,121.0296392,4,2,1,8,3,
1,14.6315883,121.0740375,4,2,1,8,3,
1,14.6282024,121.0133439,4,2,1,8,3,
1,14.65647159,121.0267425,4,2,1,8,3,
1,14.60732848,121.0786593,4,2,1,8,2,
1,14.6717552,121.0321981,4,2,1,8,2,
1,14.65440602,121.0485864,4,2,1,8,2,
1,14.58369767,121.0554528,4,2,1,8,2,
1,14.6534378,121.0744616,4,2,1,8,1,
1,14.6503103,121.0469964,4,2,1,10,0,
1,14.58931489,121.062963,4,2,1,8,0,
1,14.62775421,121.0471541,4,2,1,8,0,
1,14.6078915,121.0564467,4,2,1,10,0,
1,14.5542306,121.0341413,4,2,1,10,0,
1,14.55618057,121.0628772,4,2,1,10,0,
1,14.6078848,121.0564313,4,2,1,8,0,
3,14.5931803,121.0586597,4,2,1,10,23,
1,14.58878017,121.0638106,4,2,1,8,23,
1,14.51296661,121.007452,4,2,1,10,23,
1,14.5928688,121.0016709,4,2,1,8,23,
1,14.54046833,121.0171509,4,2,1,8,22,
1,14.58874383,121.0638535,4,2,1,8,22,
1,14.65220548,121.0323429,4,2,1,8,22,
3,14.66356602,121.0681182,4,2,1,10,22,
1,14.6216935,121.0500104,4,2,1,8,22,
1,14.63964541,121.0304546,5,4,1,10,12,
1,14.67726119,121.0828114,5,4,1,10,12,
1,14.6310917,121.0780907,5,4,1,10,12,
1,14.5550902,121.0351324,5,4,1,10,11,
1,14.68747363,121.0872746,5,4,1,10,10,
3,14.59164065,121.0586929,4,2,1,6,8,
1,14.57486142,121.0491657,4,2,1,10,7,
1,14.68714152,121.0871887,4,2,1,10,7,
1,14.64402595,121.0745931,4,2,1,10,7,
1,14.64248966,121.0387158,4,2,1,8,6,
1,14.5615285,121.0428894,4,2,1,8,6,
3,14.58228556,121.0541868,4,2,1,10,5,
1,14.6678401,121.0339574,4,2,1,8,5,
1,14.5815722,121.0539745,4,2,1,8,5,
1,14.54740553,121.0261631,4,2,1,10,4,
1,14.57683948,121.0502762,4,2,1,8,3,
1,14.58786128,121.0566223,4,2,1,8,2,
1,14.64782511,121.0484684,4,2,1,8,2,
1,14.61359395,121.0536987,4,2,1,8,1,
1,14.65407386,121.0475779,4,2,1,8,1,
1,14.62768673,121.0471702,4,2,1,8,0,
1,14.65440602,121.0486507,4,2,1,8,0,
3,14.55053655,121.0586929,4,2,1,10,0,
1,14.6572553,121.0062638,4,2,1,10,0,
1,14.54036448,121.017108,4,2,1,8,0,
1,14.63156922,121.0740191,4,2,1,8,0,
1,14.6424366,121.0386254,4,2,1,8,0,
1,14.61625135,121.077309,4,2,1,10,0,
1,14.65607716,121.0286093,4,2,1,8,23,
1,14.59315653,121.0583389,4,2,1,10,23,
1,14.62154104,121.0502279,4,2,1,8,23,
1,14.65608754,121.0272789,4,2,1,8,23,
1,14.51700692,121.0010147,4,2,1,10,23,
1,14.60729733,121.0784554,4,2,1,10,23,
1,14.65601488,121.0464191,4,2,1,10,22,
1,14.55507982,121.0624051,4,2,1,8,22,
1,14.60720389,121.0785198,4,2,1,10,22,
1,14.65603564,121.0285771,4,2,1,8,22,
1,14.6125054,121.0542146,4,2,1,8,22,
1,14.6748558,121.0322869,4,2,1,8,22,
1,14.6503103,121.0469964,4,2,1,8,22,
1,14.51713156,120.9992874,5,1,1,10,22,
1,14.67717816,121.0831547,2,4,1,10,13,
1,14.58034388,121.0533714,2,4,1,6,12,
1,14.65450981,121.0300255,2,4,1,10,11,
1,14.55949319,121.0408401,2,4,1,10,11,
1,14.6560045,121.0271072,2,3,1,10,10,
1,14.57212014,121.0473633,1,2,1,10,9,
1,14.56696976,121.0455608,1,2,1,10,8,
1,14.59022858,121.057663,4,2,1,10,7,
1,14.61448159,121.0741425,4,2,1,10,7,
1,14.56148697,121.0671902,4,2,1,10,7,
1,14.56140389,121.0669327,4,2,1,10,7,
1,14.5665544,121.0455608,4,2,1,10,7,
1,14.60401658,121.0580063,4,2,1,10,6,
1,14.62274528,121.085515,4,2,1,4,6,
1,14.4226965,121.0411197,4,2,1,8,0,
1,14.66869856,121.0756338,4,2,1,8,0,
1,14.64265574,121.0352719,4,2,1,8,0,
1,14.63158998,121.0173547,4,2,1,10,0,
1,14.62042816,121.1011147,4,2,1,10,0,
1,14.62653443,121.0822105,4,2,1,10,0,
1,14.6550395,121.0742903,4,2,1,10,0,
1,14.61359915,121.0536397,4,2,1,8,23,
1,14.63463157,121.0435545,4,2,1,8,23,
1,14.65519488,121.0301757,4,2,1,10,23,
1,14.6424498,121.0386466,4,2,1,8,23,
3,14.5492398,121.0278061,4,2,1,10,23,
3,14.6678401,121.0339574,4,2,1,10,22,
1,14.59292811,121.0589075,2,4,1,10,13,
1,14.57245242,121.0472775,2,4,1,10,12,
1,14.64864514,121.0486722,2,4,1,10,12,
1,14.57261856,121.0472775,2,4,1,10,12,
1,14.5688804,121.0456467,2,4,1,10,12,
1,14.6190495,121.0513115,2,4,1,10,11,
1,14.58928374,121.0800111,2,4,1,10,10,
1,14.68788876,121.0310555,2,3,1,10,10,
1,14.58163141,121.0537577,1,2,1,10,9,
1,14.57666816,121.0504317,1,2,1,10,9,
1,14.67211327,121.0436726,1,2,1,10,9,
1,14.54063449,121.0173225,1,2,1,10,8,
1,14.65749918,121.0202408,1,2,1,10,7,
1,14.60086037,121.0786057,4,2,1,10,7,
1,14.70017624,121.0865021,4,2,1,10,7,
1,14.663976,121.0691643,4,2,1,10,7,
1,14.58144451,121.0538006,4,2,1,10,6,
1,14.56069777,121.0661173,1,2,1,10,6,
3,14.59488005,121.055603,2,4,1,5,13,
3,14.56813276,120.9833336,2,4,1,10,13,
1,14.64141009,121.0327935,1,2,1,10,8,
1,14.64554147,121.0743141,1,2,1,10,8,
4,14.53606496,120.9926891,1,2,1,6,8,
1,14.57859948,121.0519981,1,2,1,10,8,
1,14.57423841,121.0483932,1,2,1,10,7,
1,14.6873906,121.0305405,1,2,1,10,7,
1,14.62399103,121.0490799,1,2,1,10,7,
1,14.6873906,121.0309696,1,2,1,10,7,
1,14.60509633,121.0186958,1,2,1,1,7,
1,14.60069425,120.9995556,2,4,1,10,13,
1,14.65700095,120.9915733,5,4,1,4,11,
1,14.61639182,121.0525131,5,4,1,10,11,
1,14.62556898,121.0481358,1,2,1,10,9,
1,14.56696976,121.045475,1,2,1,10,9,
1,14.57395805,121.0484791,1,2,1,8,7,
1,14.62027451,121.1005783,1,2,1,8,7,
1,14.5542306,121.0341413,1,2,1,8,6,
1,14.53863533,121.0108477,4,2,1,8,5,
1,14.6424498,121.0386466,4,2,1,8,5,
1,14.5674682,121.0455462,4,2,1,8,4,
1,14.537402,121.0005744,4,2,1,8,4,
1,14.5161294,121.0024072,4,2,1,10,4,
3,14.65449424,121.0352236,4,2,1,10,3,
1,14.58117455,121.0537255,4,2,1,10,3,
3,14.5175522,120.9933704,4,2,1,8,3,
1,14.68978796,121.0873818,4,2,1,8,3,
1,14.5897925,121.0813308,4,2,1,8,3,
1,14.6678401,121.0339574,4,2,1,8,2,
1,14.62147356,121.050083,4,2,1,10,2,
1,14.63556064,121.0744321,4,2,1,10,2,
1,14.6349629,121.0436627,4,2,1,8,1,
1,14.63165746,121.0741425,1,2,1,10,1,
1,14.6533918,121.0468267,1,2,1,8,1,
1,14.65442677,121.0486507,1,2,1,8,1,
1,14.62060672,121.1020374,1,2,1,10,0,
1,14.59399745,121.0260553,1,2,1,10,0,
1,14.59399745,121.0260553,1,2,1,8,0,
1,14.64446192,121.0383296,1,2,1,10,0,
1,14.54825709,120.9868419,1,2,1,10,0,
1,14.58977693,121.080097,1,2,1,8,0,
1,14.62153066,121.0502493,1,2,1,8,0,
1,14.59252318,121.0593581,4,2,1,10,23,
1,14.65602526,121.0285449,4,2,1,8,23,
1,14.6159292,121.076777,4,2,1,8,23,
1,14.68973607,121.087414,4,2,1,10,23,
1,14.65644045,121.0266995,4,2,1,8,23,
1,14.5483312,120.9870892,4,2,1,10,23,
1,14.5247271,121.0260683,4,2,1,10,23,
1,14.6125054,121.0542146,4,2,1,8,23,
1,14.61890416,121.0938299,4,2,1,8,22,
3,14.61474113,121.0706609,4,2,1,10,22,
1,14.6078848,121.0564313,4,2,1,8,22,
1,14.6534378,121.0744616,5,2,1,8,22,
1,14.67676301,121.0825539,2,4,1,10,12,
1,14.6553402,121.0300255,2,4,1,10,11,
1,14.66596883,121.0717392,2,4,1,10,11,
1,14.53988676,121.0171509,2,3,1,10,10,
1,14.58441411,121.0557747,2,3,1,10,10,
1,14.58781975,121.0567188,1,2,1,10,9,
1,14.59571066,121.0590363,4,2,1,10,9,
1,14.68755665,121.0309696,4,2,1,10,8,
1,14.64479409,121.0365486,1,2,1,10,8,
1,14.53772662,121.0003281,1,2,1,10,7,
1,14.68780573,121.0310555,1,2,1,10,7,
1,14.58037503,121.0530174,1,2,1,10,7,
1,14.65808044,121.0593796,1,2,1,10,6,
1,14.65222624,121.0323644,1,2,1,10,6,
1,14.5745603,121.0489511,1,2,1,10,6,
1,14.6678401,121.0339574,1,2,1,10,6,
1,14.60579193,121.0187119,1,2,1,10,5,
1,14.58784051,121.0566008,1,2,1,8,5,
1,14.62360173,121.049273,1,2,1,8,5,
3,14.58905532,121.0800326,1,2,1,4,4,
1,14.63171455,121.0741425,1,2,1,8,4,
1,14.5608705,121.0421088,1,2,1,8,4,
3,14.53552492,121.0576361,1,2,1,10,4,
1,14.58115378,121.0537148,1,2,1,8,4,
1,14.64385986,121.0423851,1,2,1,8,4,
1,14.59328631,121.0586876,1,2,1,10,3,
1,14.54977327,121.029017,1,2,1,8,3,
1,14.56549523,121.0450029,1,2,1,8,3,
1,14.55608711,121.0630167,1,2,1,8,2,
1,14.61355762,121.0536826,1,2,1,8,2,
1,14.57318966,121.0475993,1,2,1,8,2,
1,14.5775505,121.0734771,1,2,1,8,1,
1,14.5373839,121.0007948,1,2,1,8,1,
1,14.6148132,121.0748319,1,2,1,8,1,
1,14.65765487,121.05865,1,2,1,8,1,
1,14.62198744,121.0734344,1,2,1,10,0,
1,14.58482943,121.0555601,1,2,1,8,0,
1,14.5139626,120.9947694,1,2,1,8,23,
1,14.65441639,121.0486186,1,2,1,10,23,
1,14.5273279,120.9937416,1,2,1,8,22,
1,14.6312396,121.0454896,1,2,1,10,22,
1,14.65221586,121.0323536,1,2,1,8,22,
1,14.65750956,121.0742337,2,2,1,10,22,
1,14.62457238,121.0488224,2,4,1,10,12,
